"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPDC1",346.463305997891,-0.776375354958256,0.149234223429763,-5.2023948469411,1.96736679281126e-07,6.17849761853064e-05
"HBQ1",254.95036667126,-1.17234417285753,0.225634186647497,-5.19577370023744,2.03870141379685e-07,6.17849761853064e-05
"TMEM101",855.749702701879,-0.654891035126212,0.126127442010312,-5.19229617827871,2.07716214962608e-07,6.17849761853064e-05
"IGLL1",3967.16697638696,-0.69314456912252,0.133172989549842,-5.20484350066421,1.9416016394766e-07,6.17849761853064e-05
"ACAP1",5031.83499648609,-0.441802198994315,0.0851841373173471,-5.1864374390318,2.14354985503863e-07,6.24844782743762e-05
"CPNE7",1614.10850459664,-0.57063241352259,0.11048416396027,-5.16483442575344,2.40651850819334e-07,6.8703269509202e-05
"PTPRS",1630.40099170627,-0.583526189626248,0.113055905230519,-5.16139504996621,2.45116296019109e-07,6.8703269509202e-05
"SP3",2203.1438686392,0.437416019275746,0.0850721935546954,5.14170378120693,2.72258134734684e-07,7.48709870520382e-05
"CKB",455.924671249915,-0.859156415594807,0.167267137006428,-5.13643284013279,2.80002348765601e-07,7.55747080233081e-05
"LYPLA1",1323.97574894905,0.532471771043276,0.104112985661927,5.11436462664037,3.14798754310919e-07,8.19319972157437e-05
"NR1H2",1203.63673340438,-0.622147775359431,0.121576636100163,-5.11733006699464,3.09891046806277e-07,8.19319972157437e-05
"LSP1",234.079180866853,-1.37161859758805,0.269341952254545,-5.09248034369257,3.53409363609291e-07,8.73040927899222e-05
"MGA",4276.44170576881,0.304510890888638,0.0597729341900317,5.09446114725654,3.49734545018504e-07,8.73040927899222e-05
"RNF138",694.949439721521,0.568926697052136,0.111662060065267,5.09507613167442,3.48601138738613e-07,8.73040927899222e-05
"MBTD1",1475.70952294028,0.444749416500526,0.0874242266455292,5.08725594226655,3.63281427172999e-07,8.82471133507744e-05
"ATP13A2",1999.07947890993,-0.608694467271402,0.119984765197776,-5.07309795762874,3.91390888512436e-07,9.35167573781764e-05
"MMP25",224.922518385172,-1.00823536789122,0.198930477058564,-5.06828004838292,4.01426497742003e-07,9.43676000740272e-05
"HYCC1",1138.91361995622,0.486600216226099,0.096261677304703,5.05497337934216,4.3045080572474e-07,9.85329178933952e-05
"MRPS26",1627.67758801438,-0.603696525121115,0.119458453482164,-5.05361075356002,4.33534722650793e-07,9.85329178933952e-05
"GTPBP6",5817.18371662632,-0.562404706281509,0.11134448540304,-5.05103332460282,4.39426391977406e-07,9.85329178933952e-05
"IGFBP2",5293.21601105594,-1.26673111854318,0.251932475607508,-5.02805807583402,4.95471832030423e-07,0.000109416696240052
"KCNAB2",11677.2050840308,-0.426604582498818,0.0849924020290041,-5.01932610815303,5.18530593986398e-07,0.000111364046987953
"MAL",678.742541382088,-0.774343616346508,0.15439092715421,-5.01547358137871,5.29029938121933e-07,0.000111364046987953
